Date,close,Close,Open,High,Low,Volume,OpenInt
4/11/1996,70.101,701.01,70.298,70.298,69.798,716332,0
4/12/1996,69.87,698.7,69.932,70.223,69.652,670774,0
4/15/1996,71.923,719.23,69.995,71.923,69.932,339465,0
4/16/1996,71.589,715.89,71.786,71.849,71.38,398317,0
4/17/1996,72.133,721.33,71.526,72.199,71.456,443343,0
4/18/1996,73.451,734.51,72.061,73.451,72.061,690805,0
4/19/1996,73.652,736.52,73.451,73.99,73.309,629117,0
4/22/1996,73.853,738.53,73.585,73.924,73.381,683008,0
4/23/1996,76.742,767.42,73.99,76.864,73.99,1398983,0
4/24/1996,77.336,773.36,76.864,77.911,76.801,1261956,0
4/25/1996,79.607,796.07,81.269,81.95,78.792,2116379,0
4/26/1996,82.725,827.25,79.982,82.93,79.808,1715226,0
4/29/1996,82.001,820.01,82.221,82.391,81.812,640461,0
4/30/1996,80.45,804.5,81.745,81.745,80.45,544030,0
5/1/1996,81.466,814.66,80.45,81.95,80.056,1358566,0
5/2/1996,81.879,818.79,81.536,82.583,81.269,1576604,0
5/3/1996,82.93,829.3,82.453,84.016,82.391,1803326,0
5/6/1996,82.391,823.91,82.93,83.532,80.923,820210,0
5/7/1996,82.221,822.21,82.391,82.583,82.221,719168,0
5/8/1996,81.745,817.45,81.612,81.812,80.45,647376,0
5/9/1996,82.391,823.91,81.612,82.453,81.466,585511,0
5/10/1996,82.076,820.76,82.65,83.126,81.879,822338,0
5/13/1996,83.335,833.35,82.221,84.756,81.95,508399,0
5/14/1996,84.276,842.76,83.335,84.618,83.198,610504,0
5/15/1996,84.484,844.84,84.484,84.996,83.737,673078,0
5/16/1996,84.414,844.14,84.556,84.756,84.016,543496,0
5/17/1996,85.119,851.19,84.556,85.607,84.484,670419,0
5/20/1996,86.681,866.81,85.469,86.681,85.469,475960,0
5/21/1996,87.39,873.9,86.819,87.602,86.48,756749,0
5/22/1996,87.22,872.2,87.39,88.004,87.095,875871,0
5/23/1996,87.795,877.95,87.673,87.862,87.153,753913,0
5/24/1996,87.929,879.29,87.862,88.075,87.795,805319,0
5/28/1996,87.464,874.64,87.929,87.929,86.744,718281,0
5/29/1996,87.22,872.2,87.464,87.728,87.031,992687,0
5/30/1996,86.957,869.57,86.744,87.323,86.28,812055,0
5/31/1996,86.406,864.06,86.957,87.095,86.146,512298,0
6/3/1996,87.22,872.2,86.146,87.39,85.937,402040,0
6/4/1996,87.153,871.53,87.22,87.323,86.543,361269,0
6/5/1996,89.22,892.2,87.095,89.22,87.095,475427,0
6/6/1996,89.09,890.9,89.362,90.062,88.614,642943,0
6/7/1996,89.799,897.99,84.855,90.204,84.855,586927,0
6/10/1996,87.929,879.29,89.799,90.204,87.54,482340,0
6/11/1996,88.335,883.35,87.54,88.944,87.323,496758,0
6/12/1996,87.323,873.23,88.145,88.547,86.681,510939,0
6/13/1996,86.681,866.81,87.323,87.728,86.074,319138,0
6/14/1996,85.874,858.74,86.885,86.885,85.874,363513,0
6/17/1996,85.469,854.69,85.874,86.074,85.063,383486,0
6/18/1996,86.074,860.74,84.855,86.885,84.855,281736,0
6/19/1996,85.665,856.65,86.28,87.728,84.618,434539,0
6/20/1996,85.665,856.65,85.665,86.074,84.213,464261,0
6/21/1996,85.665,856.65,85.665,85.874,84.855,618480,0
6/24/1996,86.681,866.81,85.665,87.54,85.257,328711,0
6/25/1996,87.095,870.95,88.145,88.944,86.48,348859,0
6/26/1996,84.618,846.18,86.681,86.681,82.583,460301,0
6/27/1996,84.855,848.55,84.618,86.28,84.213,366055,0
6/28/1996,88.145,881.45,85.257,88.944,84.414,451910,0
7/1/1996,89.153,891.53,88.335,89.362,88.335,308148,0
7/2/1996,88.335,883.35,88.744,89.153,87.929,322033,0
7/3/1996,87.929,879.29,87.54,88.744,87.323,486950,0
7/5/1996,84.855,848.55,84.414,86.28,84.414,194875,0
7/8/1996,85.469,854.69,84.414,86.681,84.414,292313,0
7/9/1996,86.48,864.8,85.469,87.929,85.367,322329,0
7/10/1996,87.323,873.23,86.681,87.728,86.28,681764,0
7/11/1996,83.198,831.98,84.016,84.618,81.745,1045396,0
7/12/1996,81.95,819.5,83.198,83.402,79.679,754858,0
7/15/1996,77.443,774.43,81.135,81.95,77.443,767029,0
7/16/1996,79.679,796.79,77.443,80.923,76.199,926097,0
7/17/1996,79.91,799.1,80.729,81.745,77.647,622618,0
7/18/1996,82.583,825.83,80.12,82.583,79.679,462488,0
7/19/1996,82.788,827.88,82.583,82.992,81.536,447183,0
7/22/1996,79.064,790.64,81.135,81.336,79.064,357013,0
7/23/1996,80.521,805.21,79.273,81.745,79.273,522935,0
7/24/1996,76.601,766.01,77.443,80.729,76.387,757752,0
7/25/1996,82.992,829.92,78.658,83.198,78.658,941814,0
7/26/1996,82.147,821.47,82.147,83.198,80.521,391226,0
7/29/1996,82.391,823.91,81.745,83.198,81.745,365936,0
7/30/1996,81.336,813.36,80.729,82.147,80.729,436843,0
7/31/1996,82.992,829.92,80.923,82.992,80.729,450729,0
8/1/1996,86.48,864.8,83.198,86.681,82.992,500127,0
8/2/1996,86.681,866.81,87.728,88.335,86.681,481513,0
8/5/1996,88.145,881.45,86.681,88.145,85.665,342361,0
8/6/1996,87.728,877.28,88.145,88.145,86.48,456814,0
8/7/1996,90.007,900.07,87.728,90.814,86.074,793501,0
8/8/1996,88.335,883.35,90.007,90.204,87.929,746939,0
8/9/1996,89.799,897.99,88.744,89.799,88.145,520808,0
8/12/1996,90.408,904.08,89.799,90.408,88.547,248469,0
8/13/1996,88.744,887.44,90.007,90.007,88.547,298398,0
8/14/1996,89.559,895.59,88.547,89.559,88.335,402749,0
8/15/1996,90.204,902.04,89.153,90.61,88.744,382422,0
8/16/1996,90.408,904.08,91.215,91.215,90.408,434597,0
8/19/1996,92.673,926.73,90.61,92.673,90.408,336924,0
8/20/1996,91.215,912.15,92.471,92.877,91.215,772761,0
8/21/1996,90.408,904.08,91.425,91.425,90.204,446001,0
8/22/1996,90.007,900.07,90.61,91.425,90.007,654407,0
8/23/1996,90.007,900.07,89.362,90.007,88.744,440213,0
8/26/1996,91.822,918.22,89.153,92.267,88.744,403694,0
8/27/1996,91.629,916.29,92.267,92.471,91.015,505503,0
8/28/1996,93.896,938.96,91.629,94.297,91.425,570914,0
8/29/1996,92.267,922.67,93.486,93.896,91.215,432411,0
8/30/1996,90.408,904.08,92.034,92.267,89.799,352346,0
9/3/1996,91.629,916.29,87.323,92.267,87.323,319315,0
9/4/1996,92.034,920.34,90.61,92.267,89.559,404343,0
9/5/1996,92.471,924.71,91.015,93.896,90.814,835454,0
9/6/1996,95.341,953.41,92.471,95.553,92.471,534930,0
9/9/1996,95.341,953.41,94.735,95.955,93.896,486241,0
9/10/1996,94.507,945.07,94.948,95.341,93.286,542020,0
9/11/1996,95.341,953.41,93.896,95.553,93.486,695886,0
9/12/1996,90.007,900.07,86.48,92.034,86.48,3946058,0
9/13/1996,88.335,883.35,91.015,91.215,86.885,2139127,0
9/16/1996,88.145,881.45,88.744,89.362,87.929,689328,0
9/17/1996,87.728,877.28,88.944,89.559,87.323,876758,0
9/18/1996,87.095,870.95,88.335,88.335,87.095,533630,0
9/19/1996,87.095,870.95,86.28,87.728,85.874,973249,0
9/20/1996,89.362,893.62,87.095,89.799,86.885,977327,0
9/23/1996,90.204,902.04,89.362,90.814,88.744,567723,0
9/24/1996,88.744,887.44,90.007,90.204,88.547,832796,0
9/25/1996,88.744,887.44,88.944,89.799,88.335,492268,0
9/26/1996,87.323,873.23,88.145,88.547,86.48,980162,0
9/27/1996,88.335,883.35,87.095,88.335,86.681,553956,0
9/30/1996,88.335,883.35,88.744,89.799,88.145,404758,0
10/1/1996,88.335,883.35,88.944,89.153,87.323,403280,0
10/2/1996,89.559,895.59,88.944,90.408,88.335,516907,0
10/3/1996,90.408,904.08,91.629,91.629,90.007,520275,0
10/4/1996,92.673,926.73,91.425,92.673,91.425,714796,0
10/7/1996,92.877,928.77,92.673,92.877,91.629,355063,0
10/8/1996,92.877,928.77,92.673,93.688,92.673,468278,0
10/9/1996,91.822,918.22,93.286,93.486,91.215,512594,0
10/10/1996,90.814,908.14,90.61,91.425,90.408,606130,0
10/11/1996,91.822,918.22,91.015,92.034,91.015,354709,0
10/14/1996,91.822,918.22,91.629,93.085,91.215,559155,0
10/15/1996,93.085,930.85,92.471,93.896,92.267,573809,0
10/16/1996,93.085,930.85,92.877,93.486,92.471,454451,0
10/17/1996,93.896,938.96,93.688,94.097,93.085,455279,0
10/18/1996,80.316,803.16,76.199,81.95,76.199,12684024,0
10/21/1996,76.801,768.01,80.316,80.316,76.387,5410097,0
10/22/1996,77.214,772.14,76.601,78.057,76.387,2031467,0
10/23/1996,75.986,759.86,76.801,77.443,75.175,1951579,0
10/24/1996,75.384,753.84,76.801,77.443,75.384,999604,0
10/25/1996,75.786,757.86,75.786,77.002,74.538,1275251,0
10/28/1996,76.387,763.87,75.786,77.214,75.786,909611,0
10/29/1996,75.576,755.76,76.387,76.801,75.384,1462799,0
10/30/1996,76.387,763.87,75.786,77.214,75.576,1289727,0
10/31/1996,76.387,763.87,76.199,76.801,76.093,617890,0
11/1/1996,76.199,761.99,76.601,76.801,75.576,694527,0
11/4/1996,75.576,755.76,76.199,76.387,74.971,996234,0
11/5/1996,75.384,753.84,75.786,75.986,74.971,1258884,0
11/6/1996,74.325,743.25,74.971,75.384,73.515,1562186,0
11/7/1996,74.325,743.25,74.128,75.384,73.723,978330,0
11/8/1996,74.739,747.39,74.325,74.739,73.515,873684,0
11/11/1996,74.538,745.38,74.971,75.175,74.325,1745656,0
11/12/1996,75.986,759.86,76.801,76.801,74.971,2126718,0
11/13/1996,76.199,761.99,76.601,77.214,75.986,942463,0
11/14/1996,77.647,776.47,76.601,78.257,75.175,1293922,0
11/15/1996,78.057,780.57,78.864,79.91,77.845,989440,0
11/18/1996,77.845,778.45,78.057,78.257,77.214,498294,0
11/19/1996,77.647,776.47,77.845,78.257,77.443,735534,0
11/20/1996,76.801,768.01,77.443,77.443,75.986,1234420,0
11/21/1996,79.91,799.1,79.91,80.521,78.658,1208067,0
11/22/1996,79.679,796.79,79.679,80.12,79.064,1162864,0
11/25/1996,81.135,811.35,79.679,81.135,79.473,896197,0
11/26/1996,80.12,801.2,81.135,81.745,79.679,862930,0
11/27/1996,80.521,805.21,79.473,81.336,78.864,683715,0
11/29/1996,80.729,807.29,80.521,81.336,80.521,195407,0
12/2/1996,81.745,817.45,80.316,81.95,79.91,1054082,0
12/3/1996,80.923,809.23,81.95,82.788,80.316,836045,0
12/4/1996,81.536,815.36,80.12,81.95,79.91,875634,0
12/5/1996,83.807,838.07,81.536,84.618,81.536,1821111,0
12/6/1996,83.402,834.02,81.135,84.213,81.135,832973,0
12/9/1996,85.665,856.65,84.213,86.074,83.807,1054318,0
12/10/1996,86.885,868.85,86.681,88.145,86.48,1089949,0
12/11/1996,85.665,856.65,84.618,86.681,84.414,1090894,0
12/12/1996,85.063,850.63,85.665,86.28,85.063,1124988,0
12/13/1996,84.213,842.13,85.257,85.665,83.807,826709,0
12/16/1996,84.855,848.55,84.618,85.469,84.414,393589,0
12/17/1996,84.213,842.13,83.402,84.414,83.402,751430,0
12/18/1996,84.855,848.55,84.618,84.855,84.213,585155,0
12/19/1996,84.016,840.16,84.855,85.063,81.536,1344917,0
12/20/1996,84.618,846.18,86.48,86.48,83.402,958890,0
12/23/1996,82.788,827.88,84.414,84.855,82.583,319965,0
12/24/1996,84.213,842.13,83.198,84.414,82.992,203148,0
12/26/1996,85.665,856.65,84.016,85.874,84.016,417934,0
12/27/1996,84.855,848.55,85.469,85.665,84.213,255499,0
12/30/1996,86.885,868.85,87.323,87.929,86.48,899742,0
12/31/1996,86.681,866.81,86.681,87.323,86.074,441038,0
1/2/1997,86.074,860.74,86.681,86.885,84.855,621731,0
1/3/1997,87.54,875.4,87.095,87.728,86.28,1040729,0
1/6/1997,88.145,881.45,87.54,88.744,87.095,669297,0
1/7/1997,89.153,891.53,87.728,90.204,87.728,763188,0
1/8/1997,91.015,910.15,89.362,91.425,88.944,1100230,0
1/9/1997,91.822,918.22,91.215,92.471,91.215,720172,0
1/10/1997,91.822,918.22,90.61,92.471,90.61,916523,0
1/13/1997,91.215,912.15,91.215,91.822,90.814,470050,0
1/14/1997,91.215,912.15,92.267,92.267,91.015,824640,0
1/15/1997,92.267,922.67,90.814,92.267,89.559,591063,0
1/16/1997,92.877,928.77,92.673,93.486,92.471,610032,0
1/17/1997,95.553,955.53,93.085,96.164,93.085,1359749,0
1/20/1997,94.735,947.35,95.955,96.164,93.896,574578,0
1/21/1997,98.23,982.3,94.507,98.427,94.507,1111988,0
1/22/1997,95.755,957.55,97.215,97.215,94.948,1056859,0
1/23/1997,98.014,980.14,100.49,100.69,98.014,1671440,0
1/24/1997,97.01,970.1,97.612,97.82,96.164,1192585,0
1/27/1997,96.164,961.64,97.415,97.612,96.164,622676,0
1/28/1997,94.097,940.97,96.77,97.215,93.085,612454,0
1/29/1997,94.735,947.35,93.896,95.755,93.486,490494,0
1/30/1997,98.427,984.27,95.553,98.427,95.341,496640,0
1/31/1997,96.562,965.62,98.23,98.427,96.164,483582,0
2/3/1997,96.372,963.72,96.562,97.01,95.755,564414,0
2/4/1997,95.148,951.48,96.164,96.164,94.507,465915,0
2/5/1997,93.486,934.86,94.948,95.755,92.673,813947,0
2/6/1997,93.486,934.86,93.688,94.097,92.267,816782,0
2/7/1997,93.286,932.86,94.297,94.507,92.034,549820,0
2/10/1997,93.286,932.86,93.486,94.735,93.085,306257,0
2/11/1997,92.267,922.67,93.896,94.097,91.629,539480,0
2/12/1997,93.085,930.85,92.267,94.507,91.822,780028,0
2/13/1997,92.471,924.71,93.486,93.688,91.015,974195,0
2/14/1997,92.267,922.67,92.471,94.297,92.267,657006,0
2/18/1997,93.085,930.85,92.471,93.085,92.034,316538,0
2/19/1997,93.486,934.86,92.877,94.948,92.673,533630,0
2/20/1997,94.297,942.97,93.688,95.341,93.486,874099,0
2/21/1997,93.688,936.88,94.297,94.735,93.085,798229,0
2/24/1997,97.215,972.15,93.688,97.82,93.688,1084688,0
2/25/1997,99.045,990.45,97.82,99.234,97.612,1214567,0
2/26/1997,98.427,984.27,99.045,100.29,96.164,1191996,0
2/27/1997,102.14,1021.4,100.49,102.56,100.29,1283110,0
2/28/1997,102.96,1029.6,101.72,103.36,100.69,1107440,0
3/3/1997,103.57,1035.7,101.3,103.99,101.3,856017,0
3/4/1997,103.17,1031.7,103.99,104.19,102.77,426443,0
3/5/1997,103.17,1031.7,102.35,103.17,101.72,496582,0
3/6/1997,101.1,1011,103.57,103.78,101.1,594904,0
3/7/1997,101.95,1019.5,101.3,102.14,101.1,357900,0
3/10/1997,102.96,1029.6,102.35,102.96,101.72,380236,0
3/11/1997,101.52,1015.2,103.36,103.36,101.3,457523,0
3/12/1997,103.17,1031.7,101.1,103.17,101.1,421067,0
3/13/1997,101.1,1011,102.35,103.57,100.49,474659,0
3/14/1997,102.14,1021.4,100.69,102.56,100.29,553070,0
3/17/1997,100.49,1004.9,101.1,101.1,98.827,432352,0
3/18/1997,98.633,986.33,100.69,101.1,98.014,319196,0
3/19/1997,98.427,984.27,98.827,99.88,97.82,562347,0
3/20/1997,100.09,1000.9,98.23,100.69,98.23,457996,0
3/21/1997,98.633,986.33,100.29,100.49,98.23,800178,0
3/24/1997,97.215,972.15,98.827,98.827,95.955,879357,0
3/25/1997,95.755,957.55,97.215,97.612,94.534,712373,0
3/26/1997,95.553,955.53,94.534,96.77,94.534,618717,0
3/27/1997,93.688,936.88,96.372,97.01,92.673,542729,0
3/31/1997,93.688,936.88,93.688,94.948,92.673,744576,0
4/1/1997,91.822,918.22,94.097,94.534,91.215,536230,0
4/2/1997,93.085,930.85,92.267,93.896,92.07,971417,0
4/3/1997,94.097,940.97,92.673,94.735,92.471,430402,0
4/4/1997,95.341,953.41,93.688,95.341,93.688,452738,0
4/7/1997,95.341,953.41,95.341,96.164,94.297,378877,0
4/8/1997,95.955,959.55,95.955,96.562,95.553,298458,0
4/9/1997,95.955,959.55,96.164,97.215,95.553,407948,0
4/10/1997,94.948,949.48,95.955,96.164,94.097,334500,0
4/11/1997,91.629,916.29,94.097,94.735,91.425,427270,0
4/14/1997,91.015,910.15,92.07,92.267,90.204,391698,0
4/15/1997,93.286,932.86,93.085,93.286,90.408,421539,0
4/16/1997,94.097,940.97,93.085,94.534,92.471,393885,0
4/17/1997,96.372,963.72,94.735,97.82,94.534,737604,0
4/18/1997,96.562,965.62,96.372,97.01,95.755,631835,0
4/21/1997,94.534,945.34,96.372,96.562,94.297,508280,0
4/22/1997,96.164,961.64,97.01,97.215,93.896,694824,0
4/23/1997,98.633,986.33,97.01,98.633,97.01,667760,0
4/24/1997,97.82,978.2,99.234,99.88,97.82,383544,0
4/25/1997,96.372,963.72,98.014,98.23,96.164,238955,0
4/28/1997,96.372,963.72,95.955,98.427,95.755,349155,0
4/29/1997,99.045,990.45,98.633,99.482,97.215,604773,0
4/30/1997,101.3,1013,98.633,101.72,98.633,722537,0
5/1/1997,100.09,1000.9,100.91,101.52,100.09,296685,0
5/2/1997,101.3,1013,100.29,101.3,99.88,395127,0
5/5/1997,105.23,1052.3,102.14,105.23,101.52,1012306,0
5/6/1997,106.25,1062.5,105.23,107.91,105.23,900392,0
5/7/1997,106.25,1062.5,107.1,107.5,106.04,842957,0
5/8/1997,104.82,1048.2,106.89,106.89,104.62,638630,0
5/9/1997,105.64,1056.4,105.02,106.65,104.82,443696,0
5/12/1997,106.46,1064.6,105.23,106.65,104.82,375627,0
5/13/1997,104.62,1046.2,106.25,106.25,104.19,257389,0
5/14/1997,104.82,1048.2,105.64,105.84,104.62,349922,0
5/15/1997,106.65,1066.5,104.62,107.29,104.62,675206,0
5/16/1997,103.36,1033.6,106.25,106.89,103.36,755212,0
5/19/1997,105.44,1054.4,103.78,105.64,103.17,338282,0
5/20/1997,107.1,1071,104.62,107.5,104.19,578360,0
5/21/1997,110.17,1101.7,107.7,110.17,107.1,765671,0
5/22/1997,108.72,1087.2,110.17,110.17,107.29,466270,0
5/23/1997,109.13,1091.3,108.72,109.57,108.31,428333,0
5/27/1997,110.78,1107.8,108.31,111,108.1,379527,0
5/28/1997,111.39,1113.9,110.37,112.04,109.78,316361,0
5/29/1997,110.78,1107.8,112.04,112.04,109.78,336687,0
5/30/1997,111.59,1115.9,109.57,112.84,107.91,504557,0
6/2/1997,112.84,1128.4,111.83,113.65,111,330601,0
6/3/1997,109.78,1097.8,112.24,112.64,109.78,1096212,0
6/4/1997,109.78,1097.8,109.36,110.37,108.92,327234,0
6/5/1997,109.78,1097.8,110.17,111,109.36,264364,0
6/6/1997,110.78,1107.8,110.37,111.59,110.37,1530395,0
6/9/1997,114.92,1149.2,112.04,115.11,111.83,1328017,0
6/10/1997,113.87,1138.7,115.11,115.11,113.65,694055,0
6/11/1997,114.92,1149.2,114.3,115.31,114.1,550116,0
6/12/1997,118.19,1181.9,120.26,120.66,117.8,1466461,0
6/13/1997,120.66,1206.6,118.6,120.66,118.19,1054497,0
6/16/1997,120.26,1202.6,120.26,120.66,120.06,603413,0
6/17/1997,120.26,1202.6,120.26,121.51,119.65,1583457,0
6/18/1997,119.65,1196.5,120.26,120.66,119.45,590887,0
6/19/1997,123.54,1235.4,120.26,123.54,120.06,471528,0
6/20/1997,123.34,1233.4,124.99,124.99,122.33,714617,0
6/23/1997,122.72,1227.2,123.34,124.99,122.33,877525,0
6/24/1997,123.54,1235.4,123.98,124.49,122.12,722123,0
6/25/1997,126.87,1268.7,125.4,129.33,124.8,1978406,0
6/26/1997,126.02,1260.2,126.45,126.65,123.54,847509,0
6/27/1997,129.94,1299.4,126.65,130.55,126.65,1352539,0
6/30/1997,129.94,1299.4,130.14,130.74,128.09,623031,0
7/1/1997,128.93,1289.3,129.74,129.84,127.67,821568,0
7/2/1997,131.49,1314.9,128.93,131.8,128.7,560988,0
7/3/1997,133.63,1336.3,133.02,134.9,131.8,461247,0
7/7/1997,132.62,1326.2,133.88,135.29,131.4,533216,0
7/8/1997,134.16,1341.6,134.27,136.1,133.43,603296,0
7/9/1997,134.79,1347.9,134.16,136.74,132.62,675561,0
7/10/1997,134.79,1347.9,134.68,135.9,133.63,502963,0
7/11/1997,136.24,1362.4,134.9,138.37,134.68,427389,0
7/14/1997,137.96,1379.6,135.09,137.96,135.09,337160,0
7/15/1997,136,1360,137.96,138.37,135.69,665987,0
7/16/1997,133.02,1330.2,136,136.24,131.3,816428,0
7/17/1997,131.16,1311.6,133.43,134.99,125.51,984122,0
7/18/1997,131.3,1313,131.8,131.8,127.27,641348,0
7/21/1997,129.94,1299.4,131.4,131.8,127.27,437728,0
7/22/1997,131.4,1314,130.14,131.7,129.74,296743,0
7/23/1997,131.8,1318,134.47,135.09,131.3,529907,0
7/24/1997,129.23,1292.3,133.02,133.21,128.7,1330203,0
7/25/1997,130.24,1302.4,129.64,130.55,126.87,770456,0
7/28/1997,128.19,1281.9,131.3,131.3,127.88,438379,0
7/29/1997,127.56,1275.6,128.7,129.12,126.87,552479,0
7/30/1997,130.95,1309.5,127.77,132.42,127.67,594668,0
7/31/1997,135.48,1354.8,133.43,135.69,132.31,747945,0
8/1/1997,135.09,1350.9,135.29,136,132.82,819323,0
8/4/1997,135.69,1356.9,133.88,135.69,132.91,342833,0
8/5/1997,138.17,1381.7,135.9,139.22,135.29,506568,0
8/6/1997,137.15,1371.5,136.94,138.37,136.34,221523,0
8/7/1997,131.9,1319,136.74,137.15,131.6,577591,0
8/8/1997,128.38,1283.8,130.85,130.85,127.27,899447,0
8/11/1997,129.74,1297.4,128.38,129.94,127.77,546924,0
8/12/1997,128.48,1284.8,129.74,132,128.48,395009,0
8/13/1997,127.27,1272.7,130.14,130.14,125.3,367649,0
8/14/1997,127.27,1272.7,130.14,130.14,125.3,358491,0
8/15/1997,123.14,1231.4,126.21,126.87,123.04,559038,0
8/18/1997,125.09,1250.9,123.14,125.09,119.75,736304,0
8/19/1997,127.56,1275.6,126.45,128.48,124.19,503790,0
8/20/1997,130.35,1303.5,127.67,130.55,127.67,543439,0
8/21/1997,126.65,1266.5,130.35,130.95,125.3,449133,0
8/22/1997,125.19,1251.9,122.72,125.62,122.43,404048,0
8/25/1997,127.07,1270.7,126.65,127.67,125.82,254376,0
8/26/1997,125.62,1256.2,126.02,128.09,124.99,302239,0
8/27/1997,125.19,1251.9,125.19,125.82,123.54,298103,0
8/28/1997,125.09,1250.9,125.19,126.45,123.14,353054,0
8/29/1997,124.39,1243.9,124.39,126.87,123.64,261232,0
9/2/1997,127.27,1272.7,127.47,128.48,126.45,405881,0
9/3/1997,129.03,1290.3,128.48,130.55,128.48,547869,0
9/4/1997,130.04,1300.4,129.12,130.55,129.03,255735,0
9/5/1997,127.77,1277.7,130.95,131.16,127.47,464673,0
9/8/1997,129.64,1296.4,127.88,129.94,127.88,267377,0
9/9/1997,129.12,1291.2,129.53,130.35,128.93,298929,0
9/10/1997,128.58,1285.8,128.48,130.35,128.19,379527,0
9/11/1997,126.21,1262.1,128.48,128.48,125.92,530321,0
9/12/1997,125.62,1256.2,126.75,126.87,123.75,520275,0
9/15/1997,126.97,1269.7,125.4,127.27,125.4,337693,0
9/16/1997,129.33,1293.3,128.48,129.94,124.99,749776,0
9/17/1997,129.12,1291.2,129.84,129.94,125.82,581077,0
9/18/1997,127.88,1278.8,129.74,130.35,127.88,542907,0
9/19/1997,127.56,1275.6,127.47,128.38,126.87,480450,0
9/22/1997,130.65,1306.5,127.88,131.16,127.88,548638,0
9/23/1997,129.23,1292.3,131.16,133.02,128.48,742390,0
9/24/1997,128.29,1282.9,128.93,130.35,127.47,722596,0
9/25/1997,131.3,1313,128.09,131.8,127.07,666461,0
9/26/1997,135.9,1359,131.3,135.9,131.3,814122,0
9/29/1997,137.25,1372.5,135.48,137.55,133.63,904116,0
9/30/1997,138.7,1387,136.94,140.23,136.54,562169,0
10/1/1997,138.17,1381.7,138.37,139.42,137.25,543379,0
10/2/1997,140.02,1400.2,138.17,140.64,138.17,444346,0
10/3/1997,140.23,1402.3,141.28,141.9,139.42,619308,0
10/6/1997,137.96,1379.6,140.64,140.64,137.36,491145,0
10/7/1997,139.62,1396.2,138.81,140.13,138.37,372613,0
10/8/1997,141.28,1412.8,139.22,141.69,138.37,692164,0
10/9/1997,138.91,1389.1,138.37,141.8,137.55,617536,0
10/10/1997,140.02,1400.2,138.37,140.23,137.96,217210,0
10/13/1997,138.26,1382.6,140.44,140.64,137.86,283921,0
10/14/1997,139.01,1390.1,139.01,139.11,136.74,363337,0
10/15/1997,140.64,1406.4,138.37,140.75,137.96,689504,0
10/16/1997,140.93,1409.3,141.28,142.71,139.52,520512,0
10/17/1997,138.47,1384.7,140.02,140.64,136.74,758284,0
10/20/1997,139.62,1396.2,136.94,139.91,136.94,516790,0
10/21/1997,142.59,1425.9,140.84,143.21,140.54,632602,0
10/22/1997,143.85,1438.5,141.69,144.96,140.84,824995,0
10/23/1997,141.69,1416.9,140.84,142.29,139.42,708592,0
10/24/1997,140.33,1403.3,143.3,144.77,140.23,661853,0
10/27/1997,133.02,1330.2,140.02,140.23,132.62,926806,0
10/28/1997,135.69,1356.9,128.48,135.69,128.09,1528800,0
10/29/1997,137.46,1374.6,134.9,139.62,134.79,694409,0
10/30/1997,128.93,1289.3,135.9,136.14,128.7,884498,0
10/31/1997,130.65,1306.5,132,133.21,129.53,1021170,0
11/3/1997,131.6,1316,132.62,133.21,131.4,509581,0
11/4/1997,131.06,1310.6,129.33,131.16,129.33,603886,0
11/5/1997,132,1320,131.8,132.62,130.55,941046,0
11/6/1997,128.82,1288.2,130.55,131.4,128.7,468396,0
11/7/1997,123.75,1237.5,126.02,128.09,123.54,815956,0
11/10/1997,124.19,1241.9,125.19,126.35,124.19,1038777,0
11/11/1997,121.27,1212.7,123.54,124.39,121.27,839768,0
11/12/1997,119.86,1198.6,118.6,121.92,118.6,789424,0
11/13/1997,118.7,1187,119.86,121.27,114.71,1373515,0
11/14/1997,120.26,1202.6,119.05,121.92,118.81,782393,0
11/17/1997,125.51,1255.1,124.39,126.02,122.72,719405,0
11/18/1997,125.3,1253,125.19,125.71,123.98,578300,0
11/19/1997,121.82,1218.2,125.3,125.3,121.71,647022,0
11/20/1997,127.67,1276.7,125.19,128.93,124.39,757752,0
11/21/1997,123.75,1237.5,128.29,128.29,123.24,891056,0
11/24/1997,121.92,1219.2,123.14,123.64,121.42,655589,0
11/25/1997,120.77,1207.7,122.33,123.34,120.16,496287,0
11/26/1997,124.7,1247,122.53,124.99,121.92,423784,0
11/28/1997,127.98,1279.8,126.45,128.82,125.62,312165,0
12/1/1997,132,1320,127.98,132.72,127.98,619367,0
12/2/1997,131.6,1316,132.1,132.1,130.24,541843,0
12/3/1997,129.94,1299.4,131.2,131.4,129.44,436664,0
12/4/1997,125.4,1254,130.14,130.14,125.19,728858,0
12/5/1997,129.33,1293.3,125.4,130.14,125.4,570559,0
12/8/1997,127.56,1275.6,129.64,129.74,127.56,296271,0
12/9/1997,124.19,1241.9,126.87,126.87,124.19,521398,0
12/10/1997,122.83,1228.3,124.6,125.4,121.92,407771,0
12/11/1997,119.05,1190.5,122.83,122.83,118.5,736481,0
12/12/1997,118.19,1181.9,118.6,118.6,113.05,2019886,0
12/15/1997,119.45,1194.5,116.14,120.06,116.14,855544,0
12/16/1997,116.86,1168.6,119.45,119.45,116.58,1285001,0
12/17/1997,117.58,1175.8,116.34,119.05,116.24,1103126,0
12/18/1997,114.71,1147.1,117.69,117.69,112.45,1625529,0
12/19/1997,113.15,1131.5,114.81,116.14,112.04,1140825,0
12/22/1997,114.51,1145.1,114.92,114.92,112.64,560161,0
